id,store_name,store_number,contact_info,address,state,country,county,email,store_hours,dealer_website,image,additional_information,lat,lng,so_id
39127,My Choice Medical Clinic,na,na,"660 E Pittsburg St
Greensburg, PA 15601",Pennsylvania,United States,Westmoreland,na,na,na,na,na,40.3023,-79.5294,2
39126,Delta Pregnancy Center,na,na,"5911 Delta Rd
Delta, PA 17314",Pennsylvania,United States,York,na,na,na,na,na,39.7492,-76.3294,2
39125,Mary's Shelter,na,na,"615 Kenhorst Blvd
Reading, PA 19611",Pennsylvania,United States,Reading,na,na,na,na,na,40.32,-75.9514,2
39123,New Life Care Center,na,na,"220 W Spruce St
Titusville, PA 16354",Pennsylvania,United States,Crawford,na,na,na,na,na,41.6309,-79.6765,2
39122,Catholic Charities,na,na,"319 Mohantongo St
Pottsville, PA 17901",Pennsylvania,United States,Schuylkill,na,na,na,na,na,40.6838,-76.1971,2
39121,Catholic Charities,na,na,"234 Grace St
Reading, PA 19611",Pennsylvania,United States,Berks,na,na,na,na,na,40.3177,-75.9325,2
39119,Care Net of Carbon County,na,na,"250 W Catawissa St
Nesquehoning, PA 18240",Pennsylvania,United States,Carbon,na,na,na,na,na,40.8632,-75.8159,2
39118,Crossroads Pregnancy Center,na,na,"424 Washington St 
Huntingdon, PA 16652",Pennsylvania,United States,Huntingdon,na,na,na,na,na,40.4852,-78.0114,2
39116,A Baby's Breath,na,na,"2062 W Main St
Jeffersonville, PA 19403",Pennsylvania,United States,Montgomery,na,na,na,na,na,40.1344,-75.3809,2
39115,Community Women's Center of America,na,na,"1202 Locust St, 3rd Fl
Philadelphia, PA 19107",Pennsylvania,United States,Philadelphia,na,na,na,na,na,39.9477,-75.161,2
39114,Try Life Center,na,na,"1155 Wildlife Lodge Rd
Lower Burrell, PA 15068",Pennsylvania,United States,Westmoreland,na,na,na,na,na,40.5819,-79.7106,2
39113,"Precious Life, Inc",na,na,"1062 Bedford St
Johnstown, PA 15902",Pennsylvania,United States,Cambria,na,na,na,na,na,40.31,-78.8959,2
39112,The Hope Center of Nescopeck,na,na,"650 Harter Ave
Nescopeck, PA 18635",Pennsylvania,United States,Luzerne,na,na,na,na,na,41.0502,-76.218,2
39110,Lifeline of Southwest PA,na,na,"401 Investment Bldg 239, 4th Ave
Pittsburgh, PA 15222",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.4397,-80.0018,2
39109,At Hope Ministries,na,na,"320 Main St
Benton, PA 17814",Pennsylvania,United States,Columbia,na,na,na,na,na,41.1969,-76.3827,2
39108,Lifeline of Southwest PA,na,na,"213 Executive Dr, Ste 230
Cranberry Township, PA 16066",Pennsylvania,United States,Butler,na,na,na,na,na,40.6866,-80.1072,2
39106,The Genesis Center of Allegheny County,na,na,"141 N Fremont 
Bellevue, PA 15202",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.4982,-80.0505,2
39105,A Baby's Breath,na,na,"121 N Wayne Ave, Ste 102
Wayne, PA 19087",Pennsylvania,United States,Delaware,na,na,na,na,na,40.0451,-75.3874,2
39104,The Genesis Center of Washington County,na,na,"87 E Maiden St
Washington, PA 15301",Pennsylvania,United States,Washington,na,na,na,na,na,40.1683,-80.2426,2
39103,A Baby's Breath,na,na,"65 W St Rd, Bldg B, Ste 203
Warminster, PA 18974",Pennsylvania,United States,Bucks,na,na,na,na,na,40.1986,-75.0846,2
39102,Alternatives. Yes,na,na,"6 Frank Gallo Ln
Connellsville, PA 15425",Pennsylvania,United States,Fayette,na,na,na,na,na,40.0265,-79.5925,2
39101,Genesis Women's Clinic,na,na,"888 E High St
Pottstown, PA 19464",Pennsylvania,United States,Montgomery,na,na,na,na,na,40.2438,-75.6316,2
39099,A Baby's Breath,na,na,"78 2nd Ave
Collegeville, PA 19426",Pennsylvania,United States,Montgomery,na,na,na,na,na,40.183,-75.4502,2
39097,Carlisle Area Family Life Center,na,na,"155 N Hanover St
Carlisle, PA 17013",Pennsylvania,United States,Cumberland,na,na,na,na,na,40.2043,-77.1885,2
39096,Boro Women & Family Services,na,na,"108 High St
Edinboro, PA 16412",Pennsylvania,United States,Erie,na,na,na,na,na,41.8737,-80.13,2
39093,Birthright of Pittsburgh,na,na,"160 N Craig St, Ste 209
Pittsburgh, PA 15213",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.4495,-79.9501,2
39092,Birthright of Somerset,na,na,"238 W Union St, Ste 208
Somerset, PA 15501",Pennsylvania,United States,Somerset,na,na,na,na,na,40.0095,-79.0819,2
39091,Birthright of Pottstown,na,na,"327 King St
Pottstown, PA 19464",Pennsylvania,United States,Montgomery,na,na,na,na,na,40.2466,-75.6463,2
39090,Birthright of Philadelphia,na,na,"7986 Oxford Ave
Philadelphia, PA 19111",Pennsylvania,United States,Philadelphia,na,na,na,na,na,40.0772,-75.0854,2
39089,Birthright of Johnstown,na,na,"216 Dibert St
Johnstown, PA 15901",Pennsylvania,United States,Cambria,na,na,na,na,na,40.3198,-78.9186,2
39088,Birthright of Greensburg,na,na,"121 N Main St, Ste 100
Greensburg, PA 15601",Pennsylvania,United States,Westmoreland,na,na,na,na,na,40.3042,-79.5445,2
39087,Birthright of Frackville,na,na,"10 N LeHigh Ave
Frackville, PA 17931",Pennsylvania,United States,Schuylkill,na,na,na,na,na,40.7853,-76.2313,2
39086,Birthright of Coatesville,na,na,"529 E Lincoln Hwy
Coatesville, PA 19320",Pennsylvania,United States,Chester,na,na,na,na,na,39.9846,-75.8151,2
39085,Precious Life Inc,na,na,"1716 12th Ave
Altoona, PA 16601",Pennsylvania,United States,Blair,na,na,na,na,na,40.5128,-78.4083,2
39083,We Care Pregnancy Center,na,na,"1464 N Main St, Ste 11
Punxsutawney, PA 15767",Pennsylvania,United States,Jefferson,na,na,na,na,na,40.9638,-79.0079,2
39082,"Women's Care Center of Erie County, Inc",na,na,"915 State St, Ste 100
Erie, PA 16501",Pennsylvania,United States,Erie,na,na,na,na,na,42.1262,-80.0826,2
39081,"Women's Care Center of Erie County, Inc",na,na,"13 N Main St
Union City, PA 16438",Pennsylvania,United States,Erie,na,na,na,na,na,41.8984,-79.8452,2
39080,Willow Women's Center,na,na,"1291 Rutledge Rd
Transfer, PA 16154",Pennsylvania,United States,Mercer,na,na,na,na,na,41.3525,-80.4964,2
39079,Tri-State Pregnancy Center,na,na,"105 Wheatfield Dr, Ste 4
Milford, PA 18337",Pennsylvania,United States,Pike,na,na,na,na,na,41.3306,-74.7856,2
39077,My Choice Medical Clinic,na,na,"118 S Church St
Butler, PA 16001",Pennsylvania,United States,Butler,na,na,na,na,na,40.8602,-79.8979,2
39076,Morning Star,na,na,"2509 N Front St
Harrisburg, PA 17110",Pennsylvania,United States,Dauphin,na,na,na,na,na,40.2855,-76.903,2
39075,Human Life Services,na,na,"742 S George St
York, PA 17401",Pennsylvania,United States,York,na,na,na,na,na,39.9527,-76.7233,2
39074,The Women's Clinic,na,na,"101 Drake Rd
Pittsburgh, PA 15241",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.3265,-80.0643,2
39073,ChoiceOne,na,na,"2222 Trenton Rd
Levittown, PA 19056",Pennsylvania,United States,Bucks,na,na,na,na,na,40.1628,-74.8848,2
39072,Chester County Women's Services,na,na,"139 W Market St
West Chester, PA 19382",Pennsylvania,United States,Chester,na,na,na,na,na,39.9587,-75.607,2
39071,Chester County Women's Services,na,na,"203 S Walnut St
Kennett Square, PA 19348",Pennsylvania,United States,Chester,na,na,na,na,na,39.8466,-75.7038,2
39070,A Woman's Concern,na,na,"1102 Millersville Pike
Lancaster, PA 17603",Pennsylvania,United States,Lancaster,na,na,na,na,na,40.0288,-76.3233,2
39069,Expectations Women's Center,na,na,"500 Pine St, Unit 1
Williamsport, PA 17701",Pennsylvania,United States,Lycoming,na,na,na,na,na,41.2436,-77.0051,2
39067,"Lifeline of Berks County, Inc.",na,na,"612 Reading Ave
West Reading, PA 19611",Pennsylvania,United States,Berks,na,na,na,na,na,40.3367,-75.9501,2
39066,PRC of Greater Hazleton,na,na,"131 N Warren St
West Hazleton, PA 18202",Pennsylvania,United States,Luzerne,na,na,na,na,na,40.9613,-75.9972,2
39065,PMI Pregnancy Resource Centers,na,na,"245 S Potomac St
Waynesboro, PA 17268",Pennsylvania,United States,Franklin,na,na,na,na,na,39.7533,-77.5837,2
39064,"Women's Care Center of Erie County, Inc",na,na,"203 W Third Ave
Warren, PA 16365",Pennsylvania,United States,Warren,na,na,na,na,na,41.8465,-79.1463,2
39063,Center of Hope,na,na,"338 W Main St
Uniontown, PA 15401",Pennsylvania,United States,Fayette,na,na,na,na,na,39.9049,-79.7371,2
39062,Every Life Matters,na,na,"1351 Logan Ave
Tyrone, PA 16686",Pennsylvania,United States,Blair,na,na,na,na,na,40.6752,-78.2383,2
39061,Care Net Pregnancy Center of NEPA,na,na,"512 Towne Plaza, SR 6, Ste 112
Tunkhannock, PA 18657",Pennsylvania,United States,Wyoming,na,na,na,na,na,41.5372,-75.9467,2
39060,Endless Mountains Pregancy Care Center,na,na,"13 State St
Towanda, PA 18848",Pennsylvania,United States,Bradford,na,na,na,na,na,41.7683,-76.4426,2
39059,Pregnancy Resource Center of the Poconos,na,na,"49 Dansbury Terr
East Stroudsburg, PA 18301",Pennsylvania,United States,Monroe,na,na,na,na,na,40.9979,-75.1823,2
39058,Pregnancy Resource Clinic,na,na,"423 S Pugh St
State College, PA 16801",Pennsylvania,United States,Centre,na,na,na,na,na,40.7926,-77.8553,2
39057,Alpha Omega Center,na,na,"247 S Main St
Slippery Rock, PA 16057",Pennsylvania,United States,Butler,na,na,na,na,na,41.0629,-80.0547,2
39056,PMI Pregnancy Resource Centers,na,na,"20 E Burd St
Shippensburg, PA 17257",Pennsylvania,United States,Cumberland,na,na,na,na,na,40.0523,-77.5202,2
39055,PCC Corner of Hope Family Resource Center,na,na,"150 S Market St
Shamokin, PA 17872",Pennsylvania,United States,Northumberland,na,na,na,na,na,40.7856,-76.5589,2
39053,First Look Pregnancy Care Center and Ultrasound Clinic,na,na,"209 W Lockhart St
Sayre, PA 18840",Pennsylvania,United States,Bradford,na,na,na,na,na,41.9822,-76.5178,2
39052,Mercy Community Crisis Pregnancy Center,na,na,"105 S 5th St
Reading, PA 19602",Pennsylvania,United States,Berks,na,na,na,na,na,40.3335,-75.9278,2
39051,Crossroads Pregnancy Care,na,na,"256 Trumbauersville Rd
Quakertown, PA 18951",Pennsylvania,United States,Bucks,na,na,na,na,na,40.4293,-75.3574,2
39050,Jewel Women's Center,na,na,"103 E Main St
Schuylkill Haven, PA 17972",Pennsylvania,United States,Schuylkill,na,na,na,na,na,40.6304,-76.1719,2
39049,Women's Choice Network,na,na,"425 E Ohio St
Pittsburgh, PA 15212",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.4532,-80.0007,2
39048,Women's Choice Network,na,na,"4615 Fifth Ave
Pittsburgh, PA 15213",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.4474,-79.9482,2
39047,HOPE Pregnancy Center,na,na,"716 N Broad St
Philadelphia, PA 19130",Pennsylvania,United States,Philadelphia,na,na,na,na,na,39.9677,-75.1607,2
39046,AlphaCare,na,na,"3807 Lancaster Ave
Philadelphia, PA 19104",Pennsylvania,United States,Philadelphia,na,na,na,na,na,39.9606,-75.1972,2
39045,Morning Star,na,na,"503 Bridge St
New Cumberland, PA 17070",Pennsylvania,United States,Cumberland,na,na,na,na,na,40.2287,-76.8674,2
39044,Alpha Omega Center,na,na,"321 N Jefferson St
New Castle, PA 16101",Pennsylvania,United States,Lawrence,na,na,na,na,na,41.0048,-80.3477,2
39043,Crossroads Pregnancy Center,na,na,"119 S Division St
Mount Union, PA 17066",Pennsylvania,United States,Huntingdon,na,na,na,na,na,40.3837,-77.8835,2
39042,Care Net Pregnancy Center of NEPA,na,na,"498 S Main St, Ste B
Montrose, PA 18801",Pennsylvania,United States,Susquehanna,na,na,na,na,na,41.8324,-75.8789,2
39041,Women's Choice Network,na,na,"4075 Monroeville Blvd
Monroeville, PA 15146",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.4362,-79.768,2
39040,Choices Pregnancy Services,na,na,"110 Christy Dr
Monaca, PA 15061",Pennsylvania,United States,Beaver,na,na,na,na,na,40.66,-80.3149,2
39039,Lifeline Pregancy Care Center,na,na,"403 Union St
Millersburg, PA 17061",Pennsylvania,United States,Dauphin,na,na,na,na,na,40.54,-76.9574,2
39038,Crossroads Pregnancy Center,na,na,"1856 Butchershop Rd
Mifflintown, PA 17059",Pennsylvania,United States,Juniata,na,na,na,na,na,40.5844,-77.3699,2
39037,Morning Star,na,na,"35 S Union St
Middletown, PA 17057",Pennsylvania,United States,Dauphin,na,na,na,na,na,40.1944,-76.7317,2
39036,Hope House,na,na,"2113 Baldwin St
McKeesport, PA 15132",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.3475,-79.8502,2
39035,Crossroads Pregnancy Center,na,na,"1130 W 4th St, Ste 1
Lewistown, PA 17044",Pennsylvania,United States,Mifflin,na,na,na,na,na,40.5886,-77.6004,2
39034,Expectations Women's Center,na,na,"776 Bull Run Crossing
Lewisburg, PA 17837",Pennsylvania,United States,Union,na,na,na,na,na,40.9552,-76.9165,2
39033,Care Net of Carbon County,na,na,"531 Mahoning St
Lehighton, PA 18235",Pennsylvania,United States,Carbon,na,na,na,na,na,40.8329,-75.7164,2
39031,Life-Way Pregnancy Center,na,na,"1516 Ligonier St
Latrobe, PA 15650",Pennsylvania,United States,Westmoreland,na,na,na,na,na,40.3125,-79.3798,2
39030,North Care Women's Clinic,na,na,"311 N Broad St
Lansdale, PA 19446",Pennsylvania,United States,Montgomery,na,na,na,na,na,40.2429,-75.282,2
39029,Align Pregnancy Services,na,na,"408 W Chestnut St, Ste 2
Lancaster, PA 17603",Pennsylvania,United States,Lancaster,na,na,na,na,na,40.0402,-76.3134,2
39028,Life's Choices,na,na,"443 W Main St
Kutztown, PA 19530",Pennsylvania,United States,Berks,na,na,na,na,na,40.5134,-75.7813,2
39027,My Choice Medical Clinic,na,na,"15A Franklin Village Mall
Kittanning, PA 16201",Pennsylvania,United States,Armstrong,na,na,na,na,na,40.8136,-79.5513,2
39026,Pathways Unplanned Pregnancy Help Center,na,na,"480 Pierce St, Ste 320
Kingston, PA 18704",Pennsylvania,United States,Luzerne,na,na,na,na,na,41.2586,-75.8837,2
39025,My Choice Medical Clinic,na,na,"1205 Maple St, Ste A
Indiana, PA 15701",Pennsylvania,United States,Indiana,na,na,na,na,na,40.6158,-79.1637,2
39024,Life-Way Pregnancy Center,na,na,"31 S 3rd St
Indiana, PA 15701",Pennsylvania,United States,Indiana,na,na,na,na,na,40.6222,-79.1431,2
39023,Tender Care Pregnancy Consultation Services,na,na,"300 John St
Hanover, PA 17331",Pennsylvania,United States,York,na,na,na,na,na,39.7944,-76.9698,2
39022,Life's Choices,na,na,"326 State St
Hamburg, PA 19526",Pennsylvania,United States,Berks,na,na,na,na,na,40.5549,-75.9832,2
39021,PMI Pregnancy Resource Centers,na,na,"14 S Carlisle St
Greencastle, PA 17225",Pennsylvania,United States,Franklin,na,na,na,na,na,39.7897,-77.7276,2
39020,Tender Care Pregnancy Consultation Services,na,na,"1844 York Rd
Gettysburg, PA 17325",Pennsylvania,United States,Adams,na,na,na,na,na,39.8491,-77.178,2
39019,Pregnancy Rescources at Cornerstone,na,na,"5380 Lincoln Hwy Gap, PA 17527",Pennsylvania,United States,Lancaster,na,na,na,na,na,39.9916,-76.0172,2
39018,Life Center,na,na,"323 13th St
Franklin, PA 16323",Pennsylvania,United States,Venango,na,na,na,na,na,41.3982,-79.8313,2
39017,"Women's Care Center of Erie County, Inc",na,na,"4408 Peach St, Ste 302
Erie, PA 16509",Pennsylvania,United States,Erie,na,na,na,na,na,42.0885,-80.0868,2
39016,Align Pregnancy Services,na,na,"112 W Main St
Ephrata, PA 17522",Pennsylvania,United States,Lancaster,na,na,na,na,na,40.1798,-76.1793,2
39015,Bright Hope Pregnancy Support Centers,na,na,"2204 Northhampton St
Easton, PA 18042",Pennsylvania,United States,Northampton,na,na,na,na,na,40.6888,-75.2452,2
39014,Amnion Pregnancy Center,na,na,"2251 Garrett Rd
Drexel Hill, PA 19026",Pennsylvania,United States,Delaware,na,na,na,na,na,39.951,-75.2835,2
39013,LifeCare Pregnancy & Family Resource Center,na,na,"127 N Center, Ste 2
Corry, PA 16407",Pennsylvania,United States,Erie,na,na,na,na,na,41.9228,-79.6417,2
39012,Choices Pregnancy Services,na,na,"626 5th Ave
Coraoplois, PA 15108",Pennsylvania,United States,Allegheny,na,na,na,na,na,40.5206,-80.1727,2
39011,Align Pregnancy Services,na,na,"462 Chestnut St
Columbia, PA 17512",Pennsylvania,United States,Lancaster,na,na,na,na,na,40.0356,-76.5017,2
39010,Chester County Women's Services,na,na,"1028 E Lincoln Hwy
Coatesville, PA 19320",Pennsylvania,United States,Chester,na,na,na,na,na,39.9862,-75.8045,2
39009,Next Step Pregnancy Solutions and Serivces,na,na,"140 Greenville Ave
Clarion, PA 16214",Pennsylvania,United States,Clarion,na,na,na,na,na,41.2057,-79.3805,2
39008,Delaware County Pregnany Center,na,na,"2508 Edgmont Ave
Chester, PA 19013",Pennsylvania,United States,Delaware,na,na,na,na,na,39.8652,-75.3734,2
39007,PMI Pregnancy Resource Centers,na,na,"338 Lincoln Way E
Chambersburg, PA 17201",Pennsylvania,United States,Franklin,na,na,na,na,na,39.9363,-77.6558,2
39006,Endless Mountains Pregancy Care Center,na,na,"26 W Main St
Canton, PA 17724",Pennsylvania,United States,Bradford,na,na,na,na,na,41.6542,-76.852,2
39004,Life Choices Clinic,na,na,"2515 Gettysburg Rd
Camp Hill, PA 17011",Pennsylvania,United States,Cumberland,na,na,na,na,na,40.228,-76.9267,2
39003,Bright Alternatives,na,na,"90 Boylston St, Ste 200
Bradford, PA 16701",Pennsylvania,United States,Mckean,na,na,na,na,na,41.9571,-78.646,2
39002,Your Choices,na,na,"904 Market St
Bloomsburg, PA 17815",Pennsylvania,United States,Columbia,na,na,na,na,na,40.9953,-76.4526,2
39001,Bright Hope Pregnancy Support Centers,na,na,"1036 Hamilton St
Allentown, PA 18101",Pennsylvania,United States,Lehigh,na,na,na,na,na,40.6,-75.4793,2
38044,Sweet Home Pregnancy Care Center,na,na,"1344 Main St Sweet Home, OR 97386",Oregon,United States,Linn,na,na,na,na,na,44.3984,-122.728,1
38043,TruCare Pregnancy Clinic,na,na,"140 SW 11th St
Hermiston, OR 97838",Oregon,United States,Umatilla,na,na,na,na,na,45.8403,-119.293,2
38042,The Pregnancy Center,na,na,"2019 Aero Way, Ste 103
Medford, OR 97504",Oregon,United States,Jackson,na,na,na,na,na,42.3664,-122.861,2
38041,St Germaine Pregnancy Center,na,na,"3885 Wolverine St NE, Ste A2
Salem, OR 97305",Oregon,United States,Marion,na,na,na,na,na,44.9583,-122.985,2
38040,Rachel Pregnancy Center,na,na,"2192 Court Ave
Baker City, OR 97814",Oregon,United States,Baker,na,na,na,na,na,44.7763,-117.833,2
38039,Pregnancy Resource Centers of Central Oregon,na,na,"950 SW Veterans Way
Redmond, OR 97756",Oregon,United States,Deschutes,na,na,na,na,na,44.2674,-121.179,2
38038,Pregnancy Resource Centers of Central Oregon,na,na,"346 NW Deer St
Prineville, OR 97754",Oregon,United States,Crook,na,na,na,na,na,44.3033,-120.851,2
38037,Pregnancy Resource Centers of Central Oregon,na,na,"369 NE Revere Ave, #102
Bend, OR 97701",Oregon,United States,Deschutes,na,na,na,na,na,44.0673,-121.301,2
38036,Pregnancy Resource Center of Sandy & Estacada,na,na,"17270 SE Bluff Rd
Sandy, OR 97055",Oregon,United States,Clackamas,na,na,na,na,na,45.3983,-122.27,2
38035,Pregnancy Resource Center of Sandy & Estacada,na,na,"107 NW 5th Ave
Estacada, OR 97023",Oregon,United States,Clackamas,na,na,na,na,na,45.2938,-122.335,2
38034,Pregnancy Resource Center,na,na,"5117 SE Powell Blvd, #3
Portland, OR 97206",Oregon,United States,Multnomah,na,na,na,na,na,45.4977,-122.609,2
38033,Pregnancy Resource Center,na,na,"4975 SW Watson
Beaverton, OR 97005",Oregon,United States,Washington,na,na,na,na,na,45.4838,-122.807,2
38031,Pregnancy Resource Center,na,na,"104 NW 11th St
Gresham, OR 97030",Oregon,United States,Multnomah,na,na,na,na,na,45.5048,-122.433,2
38030,Pregnancy Hope Center,na,na,"2421 Washburn Way, Ste A
Klamath Falls, OR 97603",Oregon,United States,Klamath,na,na,na,na,na,42.2058,-121.756,2
38028,Vine Medical Pregnancy Care Clinic,na,na,"1218 3rd St
Lafayette, OR 97127",Oregon,United States,Yamhill,na,na,na,na,na,45.2426,-123.105,2
38026,Pregnancy Center of the Illinois Valley,na,na,"331 E Cottage Park Dr, Ste 4 
Cave Junction, OR 97523",Oregon,United States,Josephine,na,na,na,na,na,42.174,-123.643,2
38025,Hope With Options Pregnancy Care Center,na,na,"311 SE Dorion Ave Pendleton, OR 97801",Oregon,United States,Umatilla,na,na,na,na,na,45.6727,-118.784,2
38024,Pregnancy Care Centers,na,na,"158 SW 2nd Ave
Canby, OR 97013",Oregon,United States,Clackamas,na,na,na,na,na,45.261,-122.692,2
38022,Pregnancy Care Center,na,na,"714 SE 8th St
Grants Pass, OR 97526",Oregon,United States,Josephine,na,na,na,na,na,42.4341,-123.327,2
38021,Pregnancy and Parenting Center,na,na,"1525 12th St, Ste G
Florence, OR 97439",Oregon,United States,Lane,na,na,na,na,na,43.9776,-124.105,2
